title,location,city,state,posted_date,job_id,source,first_seen_date,last_seen_date,semantic_similarity,worker_type,schedule_type,company_name,country,url,description_short,description,job_location_type,vacancies
Asistente de Venta Integral Ripley Curicó,Curicó,Curicó,,2026-02-24,11903143,ripley,2026-07-16,2026-07-16,0.1628,Contrato a plazo fijo,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11903143,,,Presencial,3 Puestos
Operador CCTV tienda Ripley Iquique,Iquique,Iquique,,2026-02-24,8868540,ripley,2026-07-16,2026-07-16,0.2214,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8868540,,,Presencial,1 Puesto
Bodeguero de Tienda Ripley Antofagasta,Antofagasta,Antofagasta,,2026-02-24,8868428,ripley,2026-07-16,2026-07-16,0.1943,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8868428,,,Presencial,1 Puesto
Guardia De seguridad (Nochero) Ripley Iquique,Iquique,Iquique,,2026-02-24,8868252,ripley,2026-07-16,2026-07-16,0.2216,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8868252,,,Presencial,1 Puesto
Guardia de seguridad Tienda Ripley Iquique,Iquique,Iquique,,2026-02-24,8868249,ripley,2026-07-16,2026-07-16,0.2202,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8868249,,,Presencial,3 Puestos
"Asistente Servicio al Cliente Ripley San Bernardo, Mall Plaza Sur",San Bernardo,San Bernardo,,2026-02-24,8866369,ripley,2026-07-16,2026-07-16,0.2835,Contrato a plazo fijo,Excluido de limitación de jornada,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8866369,,,Presencial,5 Puestos
Asesor/a de Compras Ripley Mall Plaza Sur San Bernardo,San Bernardo,San Bernardo,,2026-02-24,8864469,ripley,2026-07-16,2026-07-16,0.2679,Contrato a plazo fijo,Excluido de limitación de jornada,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8864469,,,Presencial,15 Puestos
"Operadores/as de Monitoreo Cámaras de Seguridad, CCTV Ripley Los Andes Full Time",Los Andes,Los Andes,,2026-02-24,8733078,ripley,2026-07-16,2026-07-16,0.2247,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8733078,,,Presencial,1 Puesto
Asistente de venta integral Ripley Huechuraba Full Time,Santiago - Huechuraba,Huechuraba,Santiago,2026-02-24,8816831,ripley,2026-07-16,2026-07-16,0.2002,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8816831,,,Presencial,1 Puesto
Cajero bancario Banco Ripley Tda concepcion,Concepción,Concepción,,2026-02-24,8868766,ripley,2026-07-16,2026-07-16,0.2214,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8868766,,,Presencial,1 Puesto
Analista Senior Scoring Reemplazo (6 meses),Santiago - Las condes,Las condes,Santiago,2026-02-24,11900467,ripley,2026-07-16,2026-07-16,0.2359,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11900467,,,,1 Puesto
Asistente Experiencia de Compras Ripley Parque Arauco,Santiago - Las condes,Las condes,Santiago,2026-02-24,11903129,ripley,2026-07-16,2026-07-16,0.2394,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11903129,,,Presencial,3 Puestos
"Asistente/a de Experiencia de Compras Ripley Parque Arauco, Las Condes",Santiago - Las condes,Las condes,Santiago,2026-02-24,8896161,ripley,2026-07-16,2026-07-16,0.2388,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8896161,,,Presencial,4 Puestos
Asistente Comercial Tda Viña Plaza Sucre Banco Ripley,Viña del Mar,Viña del Mar,,2026-02-24,11905839,ripley,2026-07-16,2026-07-16,0.2431,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11905839,,,Presencial,1 Puesto
Ripley Parque Arauco Asistente de Experiencia de Compras Calzado Full Time,Santiago - Las condes,Las condes,Santiago,2026-02-24,11905115,ripley,2026-07-16,2026-07-16,0.2485,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11905115,,,Presencial,3 Puestos
Asistente de Experiencia de Compra Ripley Parque Arauco,Santiago - Las condes,Las condes,Santiago,2026-02-24,10472285,ripley,2026-07-16,2026-07-16,0.2348,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/10472285,,,Presencial,5 Puestos
Asistente de Experiencia de Compra Ripley Parque Arauco,Santiago - Las condes,Las condes,Santiago,2026-02-24,10985776,ripley,2026-07-16,2026-07-16,0.2348,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/10985776,,,Presencial,5 Puestos
Asistente Experiencia de Compras Ripley Parque Arauco,Santiago - Las condes,Las condes,Santiago,2026-02-24,11483683,ripley,2026-07-16,2026-07-16,0.2394,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11483683,,,Presencial,3 Puestos
Asistente Experiencia de Compras Ripley Parque Arauco,Santiago - Las condes,Las condes,Santiago,2026-02-24,11828442,ripley,2026-07-16,2026-07-16,0.2394,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11828442,,,Presencial,3 Puestos
Asesor/a de Compras Ripley Parque Arauco,Santiago - Las condes,Las condes,Santiago,2026-02-24,10472199,ripley,2026-07-16,2026-07-16,0.2239,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/10472199,,,Presencial,5 Puestos
Asesor de Compras Ripley Parque Arauco,Santiago - Las condes,Las condes,Santiago,2026-02-24,11489250,ripley,2026-07-16,2026-07-16,0.2274,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11489250,,,Presencial,1 Puesto
Asistente de experiencia de compra Ripley Mall Parque Arauco,Santiago - Las condes,Las condes,Santiago,2026-02-24,8113209,ripley,2026-07-16,2026-07-16,0.2659,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8113209,,,Presencial,1 Puesto
Asistente Experiencia de Compras Ripley Parque Arauco,Santiago - Las condes,Las condes,Santiago,2026-02-24,11903121,ripley,2026-07-16,2026-07-16,0.2394,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11903121,,,Presencial,3 Puestos
Promotor/a Jugueteria Ripley Parque Arauco,Santiago - Las condes,Las condes,Santiago,2026-02-24,10985794,ripley,2026-07-16,2026-07-16,0.2639,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/10985794,,,Presencial,1 Puesto
Ejecutivo/a de Venta Productos Financieros (Captador) Reemplazo Tda Mall del Centro,Santiago - Providencia,Providencia,Santiago,2026-02-23,11894683,ripley,2026-07-16,2026-07-16,0.2997,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11894683,,,Presencial,1 Puesto
"Guardia de seguridad, Part Time (fines de semana) Ripley Copiapó",Copiapó,Copiapó,,2026-02-23,11889934,ripley,2026-07-16,2026-07-16,0.2156,Contrato a plazo fijo,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11889934,,,Presencial,6 Puestos
Asistente comercial Banco Ripley reemplazo Tda Concepcion Castellon,Concepción,Concepción,,2026-02-21,8854058,ripley,2026-07-16,2026-07-16,0.2393,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8854058,,,Presencial,1 Puesto
Jefe Comercial Tienda,,,,2026-02-21,8789787,ripley,2026-07-16,2026-07-16,0.2151,Contrato a trato,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8789787,,,Presencial,1 Puesto
Ejecutivo de Venta de Producto Financiero (Captador) Jornada Parcial Tda San Bernardo Banco Ripley,San Bernardo,San Bernardo,,2026-02-20,11873183,ripley,2026-07-16,2026-07-16,0.303,Contrato a plazo fijo,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11873183,,,Presencial,7 Puestos
Ejecutivo de Venta de Producto Financiero (Captador) Part Time Tda San Bernardo Banco Ripley,San Bernardo,San Bernardo,,2026-02-20,11873220,ripley,2026-07-16,2026-07-16,0.3093,Contrato a plazo fijo,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11873220,,,Presencial,7 Puestos
Asistente Servicio Al Cliente Ripley La Serena,La Serena,La Serena,,2026-02-19,11855031,ripley,2026-07-16,2026-07-16,0.2089,Contrato a plazo fijo,Jornada extraordinaria,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11855031,,,Presencial,1 Puesto
Alumno en Practica en Área Comercial Valdivia,Valdivia,Valdivia,,2026-02-19,11862843,ripley,2026-07-16,2026-07-16,0.2247,Contrato de aprendizaje,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11862843,,,Presencial,3 Puestos
Ejecutivo de Venta Producto Financiero (Captador) Part Time Tda Marina Arauco Banco Ripley,Viña del Mar,Viña del Mar,,2026-02-19,11864061,ripley,2026-07-16,2026-07-16,0.2766,Contrato a plazo fijo,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11864061,,,Presencial,1 Puesto
Asesor/as de Compras Jornada Parcial Ripley Plaza Tobalaba,Puente Alto,Puente Alto,,2026-02-19,8827790,ripley,2026-07-16,2026-07-16,0.2219,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8827790,,,Presencial,6 Puestos
Guardia Seguridad Part Time (fines de Semana) Ripley Antofagasta,Antofagasta,Antofagasta,,2026-02-18,11848783,ripley,2026-07-16,2026-07-16,0.219,Contrato a plazo fijo,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11848783,,,Presencial,5 Puestos
Asistente comercial Jornada Parcial Banco Ripley Antofagasta,Antofagasta,Antofagasta,,2026-02-18,8824579,ripley,2026-07-16,2026-07-16,0.2529,Contrato a plazo fijo,Jornada de 40 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8824579,,,Presencial,1 Puesto
Guardia de Seguridad Full Time (4x3) Ripley Antofagasta,Antofagasta,Antofagasta,,2026-02-18,11848780,ripley,2026-07-16,2026-07-16,0.2236,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11848780,,,Presencial,5 Puestos
Jefe Comercial,,,,2026-02-18,8815246,ripley,2026-07-16,2026-07-16,0.2291,Contrato a trato,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8815246,,,Presencial,1 Puesto
Jefe Comercial Tienda TEST Test,,,,2026-02-18,8815241,ripley,2026-07-16,2026-07-16,0.1854,Contrato a trato,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8815241,,,Presencial,1 Puesto
Jefe Comercial,,,,2026-02-18,8815240,ripley,2026-07-16,2026-07-16,0.2291,Contrato a trato,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8815240,,,Presencial,1 Puesto
Apoyo Temporada Bodega Ripley San Bernardo,San Bernardo,San Bernardo,,2026-02-18,11854147,ripley,2026-07-16,2026-07-16,0.2028,Contrato de temporada,Jornada extraordinaria,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11854147,,,Presencial,15 Puestos
Asistente comercial Banco Ripley Part Time 18 reemplazo Tda Mall el trebol,Concepción,Concepción,,2026-02-18,8824469,ripley,2026-07-16,2026-07-16,0.2995,Contrato a plazo fijo,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8824469,,,Presencial,1 Puesto
Jefe Comercial,,,,2026-02-18,8815250,ripley,2026-07-16,2026-07-16,0.2291,Contrato a trato,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8815250,,,Presencial,1 Puesto
Guardia de Seguridad Ripley Coquimbo,Coquimbo,Coquimbo,,2026-02-18,11853339,ripley,2026-07-16,2026-07-16,0.2143,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11853339,,,Presencial,2 Puestos
Ejecutivo Comercial Banco Tda Lon Andes Banco Ripley,Los Andes,Los Andes,,2026-02-18,11848856,ripley,2026-07-16,2026-07-16,0.2648,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11848856,,,Presencial,1 Puesto
Asistente de Venta Integral Ripley San Bernardo,San Bernardo,San Bernardo,,2026-02-18,11489472,ripley,2026-07-16,2026-07-16,0.2322,Contrato a plazo fijo,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11489472,,,Presencial,3 Puestos
Ripley Maipú Asistente de Servicio al Cliente Jornada Parcial,Santiago - Huechuraba,Huechuraba,Santiago,2026-02-18,11848922,ripley,2026-07-16,2026-07-16,0.2179,Contrato a plazo fijo,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11848922,,,Presencial,1 Puesto
"Ripley Iquique, Asistente de venta integral Electrónica Telefonía, Full time.",Iquique,Iquique,,2026-02-18,11851527,ripley,2026-07-16,2026-07-16,0.2274,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11851527,,,Presencial,5 Puestos
Guardia De seguridad Calama Part time (18 horas),Calama,Calama,,2026-02-18,11848931,ripley,2026-07-16,2026-07-16,0.2598,Contrato a plazo fijo,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11848931,,,Presencial,1 Puesto
Ripley Plaza Norte Asistente de Servicio al Cliente Full Time,Santiago - Huechuraba,Huechuraba,Santiago,2026-02-17,11844448,ripley,2026-07-16,2026-07-16,0.2328,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11844448,,,Presencial,1 Puesto
Ripley Plaza Egaña Asistente Visual exp en Decoración,Santiago - La Reina,La Reina,Santiago,2026-02-17,11842820,ripley,2026-07-16,2026-07-16,0.2526,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11842820,,,Presencial,1 Puesto
Asistente de experiencia de Compra Calzado Ripley Maipú,Santiago - Maipú,Maipú,Santiago,2026-02-17,11842111,ripley,2026-07-16,2026-07-16,0.2212,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11842111,,,Presencial,15 Puestos
Asistente de experiencia de compra Calzado Jornada Parcial Ripley Plaza Tobalaba,Puente Alto,Puente Alto,,2026-02-17,11838271,ripley,2026-07-16,2026-07-16,0.2433,Contrato a plazo fijo,Jornada bisemanal,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11838271,,,Presencial,1 Puesto
Ejecutivo de Venta Producto Financiero (Captador) Part Time Reemplazo Tda Los Ángeles Banco Ripley,Los Ángeles,Los Ángeles,,2026-02-17,11838023,ripley,2026-07-16,2026-07-16,0.2921,Contrato a plazo fijo,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11838023,,,Presencial,1 Puesto
Ejecutivo/a de Venta Productos Financieros (Captador) Tda Calama Banco Ripley,Calama,Calama,,2026-02-17,11838002,ripley,2026-07-16,2026-07-16,0.2772,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11838002,,,Presencial,1 Puesto
"Operadores/as de Monitoreo Cámaras de Seguridad CCTV, Full Time Ripley Iquique.",Iquique,Iquique,,2026-02-17,11837616,ripley,2026-07-16,2026-07-16,0.2252,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11837616,,,Presencial,6 Puestos
Asistente comercial Banco Ripley Tda Mall Plaza Alameda,Santiago Centro,Santiago Centro,,2026-02-17,8805023,ripley,2026-07-16,2026-07-16,0.2807,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8805023,,,Presencial,1 Puesto
Asistente Servicio al Cliente Ripley Plaza Oeste,Santiago - Cerrillos,Cerrillos,Santiago,2026-02-17,8811107,ripley,2026-07-16,2026-07-16,0.2305,Contrato a plazo fijo,Jornada extraordinaria,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8811107,,,Presencial,3 Puestos
Apoyo de verano Ripley La Serena,La Serena,La Serena,,2026-02-16,11458155,ripley,2026-07-16,2026-07-16,0.1642,Contrato de temporada,Jornada extraordinaria,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11458155,,,Presencial,15 Puestos
Guardia de seguridad Part Time Punta Arenas,Punta Arenas,Punta Arenas,,2026-02-16,11428595,ripley,2026-07-16,2026-07-16,0.2487,Contrato a plazo fijo,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11428595,,,Presencial,2 Puestos
Asesor/a de Compras Ripley Plaza Norte,Santiago - Huechuraba,Huechuraba,Santiago,2026-02-16,11828921,ripley,2026-07-16,2026-07-16,0.2068,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11828921,,,Presencial,1 Puesto
Apoyo de verano Ripley Coquimbo,Coquimbo,Coquimbo,,2026-02-16,11458184,ripley,2026-07-16,2026-07-16,0.203,Contrato de temporada,Jornada extraordinaria,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11458184,,,Presencial,15 Puestos
Asistente Comercial Reemplazo Tda Costanera Center Banco Ripley,Santiago - Providencia,Providencia,Santiago,2026-02-16,11833662,ripley,2026-07-16,2026-07-16,0.2685,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11833662,,,Presencial,1 Puesto
Operadores/as de Monitoreo CCTV Ripley Coquimbo,Coquimbo,Coquimbo,,2026-02-16,11836235,ripley,2026-07-16,2026-07-16,0.2237,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11836235,,,Presencial,1 Puesto
Guardia de seguridad Ripley Parque Arauco,Santiago - Las condes,Las condes,Santiago,2026-02-13,8565846,ripley,2026-07-16,2026-07-16,0.2109,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8565846,,,Presencial,2 Puestos
Guardia de seguridad Ripley Mall Alameda,Santiago - Estación Central,Estación Central,Santiago,2026-02-13,8566024,ripley,2026-07-16,2026-07-16,0.2436,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8566024,,,Presencial,2 Puestos
Ripley Plaza Norte Huechuraba Guardia de Seguridad 4x3 40hrs,Santiago - Huechuraba,Huechuraba,Santiago,2026-02-13,11814437,ripley,2026-07-16,2026-07-16,0.1986,Contrato a plazo fijo,Jornada de 40 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11814437,,,Presencial,1 Puesto
Cajero de productos financieros Banco Ripley Tda concepcion,Concepción,Concepción,,2026-02-13,8783499,ripley,2026-07-16,2026-07-16,0.2442,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8783499,,,Presencial,1 Puesto
